"Table S4: Distance matrix of complete NIRVS sequences, in organisms with multiple identified NIRVS. The ID of the NIRVS (genomic chromosome/scaffold_x) corresponds to those listed in Table S2. Nucleotide distances (% identity) based on ClustalW alignment implemented in Geneious (v10.2.3). Distances >98% are highlighted in green.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIRVS ID,NC_035107_42,NC_035107_70,NC_035108_26,NC_035107_31,NC_035107_44,NC_035107_12,NC_035107_1,NC_035109_1,NC_035108_58,NC_035109_50,NC_035109_63,NC_035107_62,NC_035109_61,NC_035109_60,NC_035109_55,NC_035108_70,NC_035109_54,NC_035107_3,NC_035107_6,NC_035107_54,NC_035108_56,NC_035107_18,NC_035108_69,NC_035109_62,NC_035109_51,NC_035107_7,NC_035107_65,NC_035107_52,NC_035108_68,NC_035108_67,NC_035108_5,NC_035108_66,NC_035107_29,NC_035107_41,NC_035107_66,NC_035107_45,NC_035109_65,NC_035109_85,NC_035109_86,NC_035109_87,NC_035108_76,NC_035109_88,NC_035108_77,NC_035107_23,NC_035107_63,NC_035108_80,NC_035107_25,NC_035108_24,NC_035108_23,NC_035107_69,NC_035109_32,NC_035107_61,NC_035109_22,NC_035109_21,NC_035109_27,NC_035109_28,NC_035109_26,NC_035107_8,NC_035109_33,NW_018736686_3,NC_035109_49,NC_035109_66,NC_035109_45,NC_035109_25,NC_035109_24,NC_035109_20,NC_035109_53,NC_035109_44,NC_035108_34,NC_035109_11,NC_035109_12,NC_035107_33,NC_035109_31,NC_035109_30,NC_035107_32,NC_035109_23,NC_035109_29,NC_035108_81,NC_035108_83,NC_035108_86,NC_035108_87,NC_035108_88,NC_035108_89,NC_035107_10,NC_035108_22,NC_035108_21,NC_035108_20,NC_035108_19,NC_035108_18,NC_035109_40,NC_035107_26,NC_035107_28,NC_035107_4,NC_035108_50,NC_035108_37,NC_035108_45,NC_035109_37,NC_035107_19,NC_035107_20,NC_035108_36,NC_035107_46,NC_035108_35,NC_035109_39,NC_035107_11,NC_035109_47,NC_035107_49,NC_035107_30,NC_035108_32,NC_035108_29,NC_035109_7,NC_035109_8,NC_035109_9,NC_035109_10,NC_035108_11,NC_035108_9,NC_035108_52,NC_035108_8,NC_035109_16,NC_035109_14,NC_035109_13,NC_035109_15,NC_035108_6,NC_035108_7,NW_018734985_2,NW_018734985_1,NC_035107_27,NC_035108_73,NC_035109_83,NC_035109_82,NC_035109_74,NC_035109_71,NC_035109_67,NC_035109_75,NC_035109_81,NC_035109_79,NC_035109_76,NC_035109_77,NC_035109_72,NC_035109_73,NC_035109_69,NC_035109_78,NC_035109_84,NC_035109_80,NC_035109_68,NC_035109_70,NC_035108_75,NC_035108_78,NC_035108_74,NC_035109_17,NC_035109_18,NC_035109_3,NW_018736689,NC_035109_4,NC_035109_59,NW_018735670_3,NW_018735421_2,NW_018736212,NC_035107_47,NC_035108_64,NC_035109_56,NW_018735670_1,NC_035108_65,NW_018736703,NW_018734587,NC_035108_57,NC_035108_3,NC_035107_59,NC_035108_55,NC_035107_16,NC_035107_68,NW_018736214,NC_035108_2,NC_035108_71,NC_035108_54,NC_035108_59,NC_035109_57,NC_035107_9,NW_018736262,NC_035108_4,NC_035108_62,NC_035108_60,NC_035108_63,NC_035109_52,NW_018735421_1,NC_035109_58,NW_018735670_2,NW_018735421_3,NC_035107_67,NC_035107_21,NW_018736442_1,NC_035109_38,NC_035108_40,NW_018736442_2,NW_018736442_3,NW_018736357,NC_035109_48,NW_018734666,NC_035108_43,NC_035108_44,NC_035108_79,NC_035108_42,NC_035108_41,NC_035108_39,NC_035108_84,NC_035108_33,NC_035107_14,NC_035109_46,NC_035107_48,NC_035108_46,NC_035108_90,NC_035108_91,NC_035108_82,NC_035108_48,NC_035108_49,NC_035107_13,NC_035107_36,NC_035107_35,NC_035109_36,NC_035107_40,NC_035107_2,NC_035107_43,NC_035107_39,NC_035107_64,NC_035107_56,NC_035107_57,NC_035107_58,NC_035107_38,NC_035107_37,NC_035108_51,NC_035108_53,NC_035109_43,NC_035108_30,NC_035108_31,NC_035107_50,NW_018736113_2,NC_035107_34,NW_018736113_1,NC_035109_42,NC_035109_41,NC_035108_47,NC_035107_55,NC_035108_92,NC_035108_28,NW_018736686_2,NC_035107_22,NC_035108_17,NC_035108_16,NC_035107_53,NC_035108_85,NC_035107_51,NC_035108_38,NC_035109_5,NC_035109_6,NC_035108_12,NC_035107_60,NC_035109_2,NC_035107_15,NC_035108_27,NC_035108_61,NW_018736686_1,NC_035109_34,NC_035107_24,NC_035108_1,NW_018735537_1,NC_035109_64,NC_035108_25,NC_035108_10,NC_035108_13,NW_018735537_2,NC_035108_14,NC_035107_5,NC_035107_17,NC_035108_93,NC_035109_19,NC_035108_72,NC_035109_35,NC_035108_15
NC_035108_27,23.834,25.291,14.141,26.648,24.86,27,0,22.244,26.073,26.073,26.073,26.073,26.073,26.073,26.395,26.022,23.283,27.468,25.215,25.536,25.644,25.429,25.536,25,26.623,26.57,25.751,22.951,24.034,23.927,22.392,27.379,26.198,27.227,27.083,25.719,28.755,26.451,26.292,26.292,26.624,26.624,26.624,25.806,25.806,26.519,24.935,25.486,25.56,24.849,23.176,23.82,24.59,25.851,25.858,25.858,27.431,26.288,27.011,26.144,25.303,23.155,25.926,27.297,27.263,25.383,26.148,22.5,25.208,24.667,25.439,29.304,26.931,26.882,26.165,27.361,25.589,25.11,25.11,25.11,25.11,25.11,25.11,25.536,25.941,27.018,26.667,27.361,27.146,21.326,24.184,23.268,23.846,24.846,25.373,25.749,23.118,24.219,24.464,24.497,24.142,25.432,25.378,24.785,25.412,24.151,23.41,23.605,24.034,23.086,23.086,23.82,23.82,22.335,22.425,22.639,0,27.315,27.662,26.244,27.979,21.021,26.097,26.298,26.23,28.816,26.061,29.636,29.027,28.875,28.59,29.027,29.331,29.483,29.179,29.179,29.483,28.533,28.668,28.397,28.533,28.397,29.571,30.056,28.982,26.833,26.833,26.833,23.31,23.31,23.232,22.938,26.183,27.656,27.473,24.161,25.298,26.816,0,26.096,23.96,0,26.18,26.18,26.288,30.233,24.571,24.571,24.571,26.282,27.125,23.195,24.356,23.605,23.605,23.605,23.712,23.712,0,23.497,22.425,23.478,25.595,0,22.437,22.283,23.107,24.939,24.452,22.881,24.393,25.854,21.348,21.394,22.26,25.352,24.333,24.464,24.464,24.403,25.971,25.6,29.032,19.355,25,26.073,25.377,25.429,25.215,25.429,25.429,25.429,22.843,25.067,25.437,25.303,25.837,24.254,25.574,25,25.107,25.107,25.107,25.215,25.107,25.215,25.322,24.797,26.63,26.824,25.702,28.383,29.077,25.941,27.73,24.314,26.005,27.059,27.256,26.585,25.778,25.214,26.2,20.248,26.667,25.764,30.697,23.618,27.083,26.587,27.652,22.433,21.691,26.69,25.664,25.839,24.257,,28.852,24.599,25.926,25.227,25.873,26.397,25.926,24.385,25.749,28.556,25.134,21.109,28.96,20.321,24.599,26.203,25.375,26.389,24.867
NC_035108_61,28.497,28.352,24.242,28.472,25.77,24,0,23.864,27.731,28.011,27.731,27.731,28.011,27.731,28.291,26.891,29.412,29.412,25.49,27.731,27.451,26.611,26.611,26.891,30.328,0,25.49,0,26.05,25.77,25.77,26.239,24.695,26.331,0,27.324,23.81,27.451,26.331,26.891,28.011,28.011,28.291,31.373,31.092,32.773,29.412,21.147,24.09,21.569,22.689,24.09,23.529,26.05,24.65,24.65,23.81,25.21,22.409,25.49,25.49,25.21,25.49,24.09,24.65,24.65,20.513,19.858,24.29,24.65,24.65,39.474,27.451,25.49,26.154,27.731,20.339,23.596,23.596,23.596,23.596,23.596,23.596,27.247,23.876,23.596,23.596,24.157,24.157,20.787,25.826,25.843,25.843,27.247,23.27,28.652,25.562,25.843,25.843,27.528,25.281,22.327,26.124,28.09,25.61,23.315,24.438,25.843,24.157,22.969,22.969,21.289,21.289,22.409,23.249,22.409,0,25.07,25.07,24.789,25.07,26.852,26.761,30.423,30.141,30.141,30.704,28.451,28.451,28.451,28.732,28.451,29.296,29.014,29.296,29.296,28.732,29.296,29.014,29.296,28.732,29.859,29.014,29.859,29.577,30.704,30.704,30.704,26.301,26.301,24.65,23.529,25.49,22.258,22.258,27.703,36.634,31.461,0,30,27.731,0,30.056,30.056,30.056,0,32.303,32.303,32.303,0,30.986,30.323,27.528,27.809,27.809,27.809,27.809,27.809,0,23.315,23.034,22.35,0,0,26.966,26.966,26.685,22.018,21.91,28.814,28.571,27.171,23.457,24.103,26.331,29.412,27.171,24.09,24.09,28.873,30.201,25.77,0,0,28.571,28.291,27.451,27.171,26.05,24.93,24.93,24.93,24.832,25.714,26.05,26.05,24.59,24.65,24.815,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,25.49,26.331,26.611,30.62,24.93,24.93,25.77,26.331,25.77,26.331,22.353,27.586,27.517,23.636,19.658,28.852,30.579,28.889,25.328,25.77,27.136,25.545,28.571,26.136,24.335,28.676,24.199,24.789,26.936,24.37,28.852,,23.051,31.844,20.391,32.682,27.654,28.611,28.056,26.257,21.944,25.905,24.444,27.933,26.944,22.222,24.722,31.198,27.778,26.519
NW_018736686_1,28.042,23.145,20.202,24.377,26.216,21,0,28.856,27.568,27.297,27.568,27.568,27.838,27.568,27.838,27.297,29.73,29.459,26.486,28.649,28.919,26.757,26.757,27.027,27.778,0,25.946,0,25.405,25.405,20.541,25.676,24.324,25.405,0,28.108,21.892,27.793,26.757,27.027,26.486,26.486,26.216,26.757,26.757,26.486,27.297,25.472,20.811,22.432,22.432,21.351,17.568,19.189,22.703,22.703,23.784,25.405,26.757,24.865,24.865,21.683,21.081,24.054,23.784,23.784,20.357,19.832,18.8,24.865,24.865,0,22.703,24.595,22.973,23.243,18.705,26.216,26.216,26.486,26.486,26.486,26.486,25.676,23.784,23.514,23.514,25.676,25.946,21.351,26.216,26.216,26.216,25.405,26.383,22.414,25.946,25.405,25.135,25.676,25.946,25,27.027,26.216,23.913,26.757,25.135,27.027,26.757,18.919,18.919,21.622,21.622,21.196,21.892,21.081,0,24.054,24.054,23.876,23.514,24.661,25.135,26.757,27.297,25.946,24.054,29.189,29.189,29.189,28.919,29.189,28.919,28.919,28.919,28.919,28.919,28.919,28.919,28.649,28.649,29.189,28.919,28.919,29.189,29.189,29.189,29.189,26.216,26.216,23.306,24.661,22.973,25.41,25.41,18.797,28.947,27.568,0,25.949,22.333,0,27.297,27.297,27.297,0,29.73,29.73,29.73,0,26.99,27.297,28.649,31.081,31.081,31.081,31.081,31.081,0,22.703,23.243,22.973,0,0,24.919,24.324,24.595,27.203,27.397,28.947,25.676,22.611,23.232,21.97,23.514,28.108,28.378,23.514,23.514,25.316,25.778,22.703,0,0,26.216,25.676,26.216,25.405,25.405,22.764,22.764,23.035,20.93,22.078,27.568,27.838,19.167,25.946,28.324,27.838,27.838,27.838,27.568,27.838,27.838,27.838,27.568,27.838,28.378,28.378,25.641,26.757,26.486,26.216,28.525,27.568,27.297,33.333,30.466,31.111,33.333,26.957,24.865,28.384,21.481,28.125,26.613,24.365,28.108,22.414,21.912,24.701,26.563,23.171,26.486,22.109,24.865,24.599,23.051,,26.786,28.877,28.529,27.273,29.919,25.806,24.064,28.032,23.514,27.763,27.005,26.4,24.397,26.064,26.33,26.542,20.106
NC_035109_34,22.751,22.112,24.242,26.061,26.402,14,0,24.915,24.065,24.065,24.065,24.065,24.065,24.299,24.065,22.664,27.103,26.636,27.103,25.701,25.467,24.065,24.065,24.299,29.268,100,25.935,0,24.299,24.065,21.853,23.636,25.676,25.935,0,22.196,25.935,23.364,23.832,24.533,25.701,25.701,25.935,25.701,25.701,26.168,26.636,27.303,26.168,26.402,26.636,24.299,24.299,26.168,27.103,27.103,25.234,23.598,24.766,21.495,21.028,25.641,21.729,22.196,22.897,24.299,22.143,20.679,22.515,26.168,26.168,32.836,24.065,24.065,22.616,24.065,25.714,26.636,26.636,26.869,26.869,26.869,26.869,28.738,22.43,22.664,22.664,23.598,23.598,21.729,25.532,25.234,25.234,27.57,27.363,28.365,26.869,26.869,26.869,27.804,27.336,26.163,23.598,25.935,27.083,27.103,27.57,24.299,25.467,25.234,25.234,25.935,25.935,24.065,24.065,24.065,0,25.935,25.935,25.935,25.935,25,25.701,28.23,29.206,30.841,31.075,31.776,31.542,31.776,32.243,31.776,32.477,32.243,32.477,32.009,31.542,32.477,32.243,32.71,32.009,31.776,32.243,32.009,32.477,31.776,31.776,31.776,23.65,23.65,24.455,25.935,25.701,23.214,23.214,19.463,33.077,28.505,0,29.2,28.571,0,25.467,25.467,25.467,0,26.636,26.636,26.636,0,26.667,27.479,28.972,24.065,24.065,24.065,23.832,23.832,0,23.598,23.131,21.939,0,0,24.19,24.065,27.336,26.912,26.563,26.316,23.832,24.384,22.513,23.214,24.766,23.598,24.299,24.766,24.766,26.316,26.178,21.963,0,0,23.364,24.065,23.598,24.065,24.766,23.598,23.598,23.832,28.652,28.994,27.103,27.336,27.83,25.467,26.603,26.168,26.168,26.168,26.402,26.168,26.168,26.168,26.168,26.168,26.402,26.636,23.693,26.869,27.336,26.168,22.418,27,22.897,28.244,27.755,26.702,31.579,25.652,26.402,28.151,32.593,20.444,27.674,24.873,23.14,23.2,27.692,28.462,28.148,27.338,26.869,28.62,25.701,25.926,31.844,26.786,,26.303,26.588,25.694,27.907,20,27.546,22.791,23.653,25.581,28.241,26.79,26.914,27.65,25.806,25.754,25.459
NC_035107_24,23.316,25.291,22.222,22.74,20.682,22,0,22.727,24.318,24.318,24.318,24.318,24.545,24.318,24.773,25.682,25.455,24.773,23.864,22.955,23.182,23.636,23.636,23.182,24.39,0,26.818,0,25.682,25.909,23.409,24.883,27.737,27.5,0,22.727,25.909,26.037,25.227,26.364,26.364,26.364,26.364,27.955,28.182,27.955,25.909,27.24,27.273,26.364,25.909,25.455,23.864,26.818,29.545,29.545,27.727,28.636,27.5,26.136,26.591,23.404,29.545,22.955,23.864,24.545,25,23.836,22.082,22.955,22.955,18.421,22.5,24.318,22.794,22.5,23.944,20.682,20.682,20.682,20.682,20.682,20.682,22.727,21.818,21.818,21.591,22.955,22.955,17.273,21.103,20.909,20.909,23.864,24.38,19.553,22.5,23.409,23.182,21.136,24.318,23.824,22.727,22.955,29.787,26.136,28.409,27.273,28.636,24.318,24.318,28.409,28.409,24.138,23.864,24.318,0,26.818,26.818,26.241,26.364,27.384,27.045,26.818,27.273,26.818,26.591,27.727,27.727,27.727,27.955,27.727,27.955,27.955,27.955,27.955,27.727,27.955,27.955,27.955,27.727,27.5,27.955,28.182,28.182,26.364,26.364,26.364,22.791,22.791,21.591,22.045,24.091,27.653,27.653,23.49,25.743,25.909,0,22.172,24.251,0,23.409,23.409,23.409,0,21.818,21.818,21.818,0,27.365,23.604,25.682,25.909,25.909,25.909,25.455,25.455,0,23.182,23.182,24.249,0,0,23.67,23.409,26.818,25,24.791,33.898,24.773,30.446,27.16,25.641,25,28.182,28.636,26.818,26.818,25.352,29.31,27.273,0,0,25.227,25.227,24.773,25.455,26.364,22.955,22.955,22.955,24.161,25,25.227,25.227,26.776,24.318,27.479,27.273,27.273,27.273,27.273,27.273,27.273,27.273,27.045,27.273,26.136,26.364,30.233,25.455,25.909,25.909,28.495,24.773,27.045,27.381,24.825,25,24.87,26.923,27.045,24.38,25.926,24.017,23.182,28.643,24.505,27.381,23.864,26.996,22.426,19.573,26.591,29.097,25.682,25.227,20.391,28.877,26.303,,27.318,23.636,28.733,23.529,24.485,24.661,26.077,28.507,24.091,27.828,25.566,23.982,26.923,25.566,20.721
NC_035108_1,28.947,27.333,29.293,26.911,22.521,22,0,24.432,28.512,28.719,28.512,28.512,28.512,28.512,28.512,25.792,27.893,28.099,22.521,26.24,26.033,24.38,24.38,24.174,27.329,25,30.579,25,30.165,30.165,29.426,31.414,29.973,30.579,33.333,25.62,25.62,23.554,23.554,24.174,25.413,25.413,25.413,24.793,25,24.793,25,23.352,24.587,23.347,20.868,27.479,21.488,25,25,25,26.446,24.793,22.727,25.826,26.033,24.808,26.033,24.793,25.62,24.174,19.217,21.807,20.149,23.517,23.14,32.54,27.686,26.86,26.099,27.686,21.782,25.519,25.519,25.311,25.311,25.311,25.311,27.386,24.066,23.859,23.651,24.481,24.481,20.92,26.954,25.934,26.786,29.046,30.303,26.792,28.838,29.461,29.461,26.971,24.689,27,28.632,28.838,26.667,27.178,25.519,24.896,26.971,22.774,22.774,23.14,23.14,23.651,24.066,23.651,0,26.141,25.934,25.726,26.349,25.344,25.311,27.119,26.556,26.556,29.461,27.801,27.593,28.008,28.008,28.008,28.423,28.423,28.631,28.008,28.008,28.423,28.423,28.423,28.216,28.631,29.54,28.423,28.423,28.228,28.228,28.228,25,25,25.98,26.971,21.992,23.232,23.232,24.832,34.392,33.678,0,33.01,27.876,0,29.752,29.752,29.752,0,28.099,28.099,28.099,0,32.937,31.429,31.198,30.785,30.785,30.785,30.785,30.785,0,21.81,22.727,21.705,0,0,27.115,27.066,28.099,24.39,24.55,24.348,26.653,24.034,23.6,26.148,23.347,26.24,26.24,25.826,25.826,18.696,23.936,24.793,0,12.5,25,25.207,24.793,24.587,24.38,23.347,23.347,23.554,23.35,23.684,24.793,24.793,23.616,23.14,25.566,25.207,25.207,25.207,25.207,25.207,25.207,25.207,25,25.207,26.24,26.653,24.566,23.76,23.76,25.826,26.039,25.441,26.742,28.346,27.273,27.66,24.832,25.108,25.207,27.615,23.704,25.221,20.619,22.335,22.222,27.2,26.437,26.923,26.667,30.216,27.066,25.589,25.738,25.873,32.682,28.529,26.588,27.318,,27.107,25.514,25.926,26.134,25.514,27.358,22.634,26.694,26.025,26.543,28.425,23.517,26.955,27.495
NW_018735537_1,20.725,21.932,26.263,24.658,27.553,22,0,22.697,23.507,23.699,23.507,23.507,23.314,23.507,23.507,24.855,22.543,22.543,22.736,24.663,24.855,23.507,23.507,23.699,25,33.333,23.507,0,22.158,21.965,16.966,23.656,24.444,23.699,0,23.892,21.965,25.738,24.855,24.085,23.507,23.507,23.314,25.048,25.048,25.819,25.241,23.197,22.351,21.002,21.58,21.773,21.002,22.736,20.809,20.809,22.158,21.58,20.518,26.204,26.204,21.827,24.47,26.975,27.553,25.048,20.423,22.943,21.008,25.819,25.819,30.769,25.819,26.975,24.385,26.204,23.757,23.314,23.314,23.121,23.121,23.121,23.121,25.626,21.195,21.58,21.002,21.773,21.773,21.002,23.026,23.892,23.892,24.855,27.402,24.201,24.47,23.892,23.699,24.663,23.507,24.791,25.048,26.782,20.38,23.314,21.773,24.085,20.617,25.048,25.048,22.351,22.351,24.842,23.699,23.892,0,25.626,25.626,25.486,25.434,25.893,25.048,23.896,24.47,28.324,24.085,27.168,27.168,27.168,26.975,26.975,27.168,27.168,27.168,27.168,27.168,27.168,27.168,26.782,27.168,27.168,27.168,27.168,26.782,26.012,26.012,26.012,25.814,25.814,26.369,24.663,22.158,24.786,24.786,27.517,22.695,27.36,0,18.391,25.061,0,25.241,25.241,25.241,0,25.048,25.048,25.048,0,29.552,25.635,25.241,23.121,23.121,23.121,23.121,23.121,0,21.79,21.58,21.822,0,0,22.356,21.965,23.507,27.174,27.318,31.356,24.663,27.791,25.743,25.957,25.241,23.892,24.277,21.965,21.965,24.176,26.568,25.241,0,0,27.746,28.516,28.709,27.746,26.782,26.59,26.59,26.59,25.397,24.444,27.168,27.36,25.561,26.782,30.612,28.709,28.709,28.709,28.709,28.709,28.709,28.516,28.709,28.709,26.975,26.975,29.866,27.168,27.168,27.938,30.583,27.708,27.746,23.188,28,26.937,29.31,24.786,27.36,29.752,25.926,23.581,26.397,22.613,28.176,27.778,28.03,23.954,23.897,24.911,27.553,22.408,25.048,26.397,27.654,27.273,25.694,23.636,27.107,,23.8,27.447,24.528,25.912,23.669,24.948,26.397,24.952,23.608,25.912,24.568,27.639,27.916
NC_035109_64,23.037,24.399,17.822,25.344,24.196,18.627,0,25.541,25.09,25.21,25.09,25.09,25.45,25.21,24.97,23.464,21.729,24.97,25.81,24.01,23.89,25.21,25.21,25.45,26.25,27.381,26.651,30.556,23.242,23.558,19.301,24.719,25.493,26.323,21.875,26.061,24.73,26.154,25.571,25.419,26.032,26.032,25.873,26.449,26.597,26.971,25.616,28.118,27.677,31.432,30.852,28.691,27.694,29.332,29.292,29.292,27.427,23.529,24.39,26.023,26.174,23.724,24.209,25.267,26.891,26.203,23.404,20.802,24.686,23.372,24.142,27.778,26.891,26.6,26.446,26.771,25.168,24.61,24.61,24.73,24.73,24.73,24.73,24.97,24.361,23.926,25.405,25.45,25.45,21.903,26.384,25.81,25.578,26.826,30.723,25.893,25.81,27.473,26.891,28.408,27.491,25.558,27.946,26.771,31.84,26.887,26.944,26.291,27.131,24.76,24.76,27.491,27.491,26.102,25.93,26.17,0,23.259,23.259,23.024,22.914,19.835,22.829,26.342,26.119,26.219,27.843,29.187,28.919,28.919,28.121,29.072,29.072,28.919,28.767,29.072,28.919,28.98,28.844,28.844,28.98,29.116,28.503,28.43,28.121,28.125,28.125,28.125,22.664,22.664,24.155,24.218,24.645,29.109,29.109,31.126,26.263,28.591,0,22.434,24.599,0,24.25,24.25,24.13,0,26.411,26.411,26.411,25.773,29.209,25.381,25.21,27.251,27.251,27.251,27.251,27.251,0,23.214,23.049,23.333,24.771,0,23.837,24.366,25.269,25.304,25.678,26.316,25.703,27.652,25.698,24.682,25.81,24.922,25.21,25.69,25.69,25.148,29.04,27.362,29.231,18.103,24.13,27.491,24.592,25.09,26.411,26.747,26.747,26.747,34.01,29.464,28.165,28.165,27.822,28.317,29.091,28.451,28.451,28.451,28.331,28.451,28.451,28.451,28.331,27.461,28.451,28.451,30.702,27.491,26.291,27.699,28.799,29.077,29.883,25.886,27.235,29.742,28.351,23.276,27.225,27.083,27.737,29.956,25.435,30.653,23.666,27.778,26.336,27.099,27.206,25,24.37,22.408,25.95,25.926,28.611,29.919,27.907,28.733,25.514,23.8,,26.05,24.851,28.005,25.225,23.285,24.514,27.632,24.221,27.718,24.97,28.095,22.169
NC_035108_25,22.513,25.041,23.762,27.548,24.895,18.627,25.714,26.96,25.2,25.15,25.15,25.2,25.2,25.274,25.079,25.14,21.73,24.65,22.9,24.156,23.95,23.85,23.85,24.45,29.088,26.74,26.184,21.171,24.212,24.158,23.047,26.074,25.518,24.578,27.083,26.515,24.346,26.325,26.484,26.788,25.714,25.714,25.873,27.616,27.832,26.833,25.49,28.086,27.293,25.141,25.472,25.99,25.229,25.645,26.961,26.931,26.269,24.597,25.43,23.568,24.18,21.684,25.137,28,26.648,26.82,19.858,22.055,20.711,25.876,24.662,25.54,25.576,24.687,24.2,24.56,22.819,24.959,24.959,25.041,25.041,25.041,25.041,27.41,23.957,23.913,25.03,23.486,25.574,18.492,22.329,21.204,22.342,22.949,24.699,23.81,22.376,24.881,24.456,25.283,23.211,25.062,24.747,24.52,25.708,24.038,22.727,25.061,23.299,24.454,24.405,26.263,26.263,19.492,23.05,23.15,29.075,25.374,25.532,23.196,24.125,23.184,25.903,26.007,26.418,25.914,26.068,26.534,26.332,26.332,26.928,26.332,26.636,26.484,26.332,26.484,26.484,27.075,26.939,26.531,26.667,26.803,25.955,27.426,26.928,25.781,25.781,25.781,27.103,27.103,27.319,25.705,24.329,26.591,26.547,29.139,23.665,25.275,21.326,23.07,24.459,26.946,25.636,25.294,25.307,29.867,25.642,25.696,25.749,27.965,28.2,26.912,25.889,26.128,26.179,26.128,26.166,26.166,27.979,23.582,24.154,23.321,25.477,25.561,22.093,23.14,24.55,22.141,24.235,29.825,25.32,23.506,21.229,21.77,24.051,24.451,25.287,24.19,24.411,22.087,24.571,23.392,28.177,20.819,26.733,27.202,28.096,27.993,25.826,24.569,24.569,24.813,30.457,27.033,24.73,25.55,25.292,25.536,25.628,25.557,25.557,25.557,25.557,25.557,25.509,25.418,25.627,24.935,24.044,23.953,24.301,24.443,24.253,24.786,24.479,24.558,24.184,25.551,24.933,24.458,24.818,18.534,21.818,22.083,26.277,29.075,24.096,25.126,25.058,25.794,30.153,28.626,25,23.929,26.344,25.084,24.463,24.385,28.056,25.806,20,23.529,25.926,27.447,26.05,,25.05,25.533,29.211,26.126,23.626,26.226,27.3,24.528,27.345,25.452,24.211
NC_035108_10,25.789,23.373,10.417,27.747,26.8,20.202,0,26.769,28.715,28.514,28.715,28.715,28.916,28.715,28.916,28.125,28.112,28.715,24.297,23.896,23.896,24.699,24.699,25.1,24.257,22.222,24.95,16.667,23.752,23.952,21.397,22.695,25.98,25.549,0,24.75,20.958,25.301,26.347,25.349,27.345,27.345,27.345,24.551,24.551,24.551,25.549,25.656,24.75,24.75,24.551,26.148,21.357,23.952,26.148,26.148,26.946,23.952,22.355,28.942,28.743,23.35,26.148,24.95,25.15,25.15,22.887,21.823,24.409,26.946,26.946,25.49,26.547,25.749,25.926,25.749,22.302,27.2,27.2,27.2,27.2,27.2,27.2,29.4,22.2,22.4,22.4,22.2,22,19.916,29.782,30.2,30.204,30.6,32.773,31.276,29.2,31,30.8,31.2,29.6,31.854,30.8,31,24.615,24.6,26,25.4,24.4,25.6,25.6,23.8,23.8,24.248,23.952,24.351,0,24.75,24.551,24.435,24.95,22.414,24.351,26.593,28.2,28.2,28,27.4,27.4,27.6,27.8,27.6,28,27.8,28,27.8,27.4,28,27.8,28,27.8,27.8,27.856,27.4,27.8,26.253,26.253,26.253,25.822,25.822,21.158,20.8,23.4,25.6,25.333,24.161,29.091,24.75,0,26.316,25.986,0,26.148,26.148,26.148,0,28.743,28.743,28.942,0,20.819,24.552,24.551,24.75,24.75,24.75,24.95,24.95,0,24.576,24.551,22.093,0,0,24.773,25.2,27.146,24.49,23.168,28.814,29.341,24.944,28.319,29.73,29.541,30.739,27.146,28.144,28.144,28.641,29.258,26.747,0,0,27.146,26.946,27.146,27.345,25.549,22.355,22.355,22.355,24.365,25,24.351,24.351,25.101,23.752,27.714,28.343,28.343,28.343,28.144,28.343,28.343,28.343,28.144,28.343,25.549,25.549,26.708,26.347,26.347,25.948,25.459,23.288,24.28,21.818,22.261,26.201,25.263,23.077,25.8,23.967,17.778,23.581,26.747,23.116,24.688,23.413,23.485,20.532,25.368,26.335,25.749,23.746,25.349,25.749,26.257,24.064,27.546,24.485,26.134,24.528,24.851,25.05,,26.441,24.086,22.068,25.15,25.249,25.845,23.459,27.634,24.254,26.337
